"task","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","success","timeout","failed_images","failed_audio","failed_video","family","cluster","country","accuracy"
"street view slide show","image-button-response","144","497357","0.0-144.0","90602","","","","","","","","","","","","","null","./stim/Hitachi_2_5_4.jpg","null","","","","","","1","5","2",""
"street view slide show","image-button-response","145","498363","0.0-145.0","90602","","","","","","","","","","","","","null","./stim/Hitachi_2_5_5.jpg","null","","","","","","1","5","2",""
"sv response","survey","146","507733","0.0-146.0","90602","","","","","","","","","","","","","9365","","{""prompt"":null,""ambiguous"":2,""objects"":3,""invisible"":4,""chaos"":2,""complex"":2}","","","","","","","","","[]"
"","html-button-response","147","508930","0.0-147.0","90602","","","","","","","","","","","","","1196","<div class=""text-container""><h3>Click next to see the next neighborhood.</h3></div><br>","0","","","","","","","","",""
"street view slide show","image-button-response","148","509940","0.0-148.0","90602","","","","","","","","","","","","","null","./stim/Hitachi_2_3_5.jpg","null","","","","","","1","3","2",""
"street view slide show","image-button-response","149","510950","0.0-149.0","90602","","","","","","","","","","","","","null","./stim/Hitachi_2_3_2.jpg","null","","","","","","1","3","2",""
"street view slide show","image-button-response","150","511963","0.0-150.0","90602","","","","","","","","","","","","","null","./stim/Hitachi_2_3_3.jpg","null","","","","","","1","3","2",""
"street view slide show","image-button-response","151","512969","0.0-151.0","90602","","","","","","","","","","","","","null","./stim/Hitachi_2_3_1.jpg","null","","","","","","1","3","2",""
"street view slide show","image-button-response","152","513981","0.0-152.0","90602","","","","","","","","","","","","","null","./stim/Hitachi_2_3_4.jpg","null","","","","","","1","3","2",""
"sv response","survey","153","525611","0.0-153.0","90602","","","","","","","","","","","","","11621","","{""prompt"":null,""ambiguous"":3,""objects"":3,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","[]"
"","html-button-response","154","526659","0.0-154.0","90602","","","","","","","","","","","","","1047","<div class=""text-container""><h3>Click next to see the next neighborhood.</h3></div><br>","0","","","","","","","","",""
"street view slide show","image-button-response","155","527665","0.0-155.0","90602","","","","","","","","","","","","","null","./stim/Szekesfehervar_3_3_3.jpg","null","","","","","","1","3","3",""
"street view slide show","image-button-response","156","528678","0.0-156.0","90602","","","","","","","","","","","","","null","./stim/Szekesfehervar_3_3_1.jpg","null","","","","","","1","3","3",""
"street view slide show","image-button-response","157","529690","0.0-157.0","90602","","","","","","","","","","","","","null","./stim/Szekesfehervar_3_3_2.jpg","null","","","","","","1","3","3",""
"street view slide show","image-button-response","158","530700","0.0-158.0","90602","","","","","","","","","","","","","null","./stim/Szekesfehervar_3_3_5.jpg","null","","","","","","1","3","3",""
"street view slide show","image-button-response","159","531711","0.0-159.0","90602","","","","","","","","","","","","","null","./stim/Szekesfehervar_3_3_4.jpg","null","","","","","","1","3","3",""
"sv response","survey","160","542611","0.0-160.0","90602","","","","","","","","","","","","","10888","","{""prompt"":null,""ambiguous"":2,""objects"":2,""invisible"":4,""chaos"":2,""complex"":4}","","","","","","","","","[]"
"","html-button-response","161","543703","0.0-161.0","90602","","","","","","","","","","","","","1092","<div class=""text-container""><h3>Click next to see the next neighborhood.</h3></div><br>","0","","","","","","","","",""
"street view slide show","image-button-response","162","544707","0.0-162.0","90602","","","","","","","","","","","","","null","./stim/Birmingham_1_3_1.jpg","null","","","","","","1","3","1",""
"street view slide show","image-button-response","163","545717","0.0-163.0","90602","","","","","","","","","","","","","null","./stim/Birmingham_1_3_4.jpg","null","","","","","","1","3","1",""
"street view slide show","image-button-response","164","546724","0.0-164.0","90602","","","","","","","","","","","","","null","./stim/Birmingham_1_3_3.jpg","null","","","","","","1","3","1",""
"street view slide show","image-button-response","165","547733","0.0-165.0","90602","","","","","","","","","","","","","null","./stim/Birmingham_1_3_2.jpg","null","","","","","","1","3","1",""
"street view slide show","image-button-response","166","548745","0.0-166.0","90602","","","","","","","","","","","","","null","./stim/Birmingham_1_3_5.jpg","null","","","","","","1","3","1",""
"sv response","survey","167","559172","0.0-167.0","90602","","","","","","","","","","","","","10419","","{""prompt"":null,""ambiguous"":4,""objects"":1,""invisible"":4,""chaos"":2,""complex"":4}","","","","","","","","","[]"
"","html-button-response","168","560291","0.0-168.0","90602","","","","","","","","","","","","","1118","<div class=""text-container""><h3>Click next to see the next neighborhood.</h3></div><br>","0","","","","","","","","",""
"street view slide show","image-button-response","169","561301","0.0-169.0","90602","","","","","","","","","","","","","null","./stim/Tauranga_4_3_3.jpg","null","","","","","","1","3","4",""
"street view slide show","image-button-response","170","562314","0.0-170.0","90602","","","","","","","","","","","","","null","./stim/Tauranga_4_3_5.jpg","null","","","","","","1","3","4",""
"street view slide show","image-button-response","171","563319","0.0-171.0","90602","","","","","","","","","","","","","null","./stim/Tauranga_4_3_1.jpg","null","","","","","","1","3","4",""
"street view slide show","image-button-response","172","564331","0.0-172.0","90602","","","","","","","","","","","","","null","./stim/Tauranga_4_3_2.jpg","null","","","","","","1","3","4",""
"street view slide show","image-button-response","173","565336","0.0-173.0","90602","","","","","","","","","","","","","null","./stim/Tauranga_4_3_4.jpg","null","","","","","","1","3","4",""
"sv response","survey","174","582214","0.0-174.0","90602","","","","","","","","","","","","","16867","","{""prompt"":null,""ambiguous"":2,""objects"":2,""invisible"":3,""chaos"":2,""complex"":5}","","","","","","","","","[]"
"half-way","html-button-response","175","597970","0.0-175.0","90602","","","","","","","","","","","","","null","
<h3>You are now half way through the study.</h3>
<p>Please take a quick, 15-second break before you continue.</p>
<img src='assets/img/countdown-15.gif'>
<p>The study will automatically advance forward after the countdown is complete. However, you may click ""Next"" to advance forward now if you wish.</p>
","null","","","","","","","","",""
"","html-button-response","176","599482","0.0-176.0","90602","","","","","","","","","","","","","1512","<div class=""text-container""><h3>Click next to see the next neighborhood.</h3></div><br>","0","","","","","","","","",""
"street view slide show","image-button-response","177","600485","0.0-177.0","90602","","","","","","","","","","","","","null","./stim/Kiryu_2_4_1.jpg","null","","","","","","2","4","2",""
"street view slide show","image-button-response","178","601494","0.0-178.0","90602","","","","","","","","","","","","","null","./stim/Kiryu_2_4_3.jpg","null","","","","","","2","4","2",""
"street view slide show","image-button-response","179","602509","0.0-179.0","90602","","","","","","","","","","","","","null","./stim/Kiryu_2_4_2.jpg","null","","","","","","2","4","2",""
"street view slide show","image-button-response","180","603518","0.0-180.0","90602","","","","","","","","","","","","","null","./stim/Kiryu_2_4_5.jpg","null","","","","","","2","4","2",""
"street view slide show","image-button-response","181","604529","0.0-181.0","90602","","","","","","","","","","","","","null","./stim/Kiryu_2_4_4.jpg","null","","","","","","2","4","2",""
"sv response","survey","182","613994","0.0-182.0","90602","","","","","","","","","","","","","9455","","{""prompt"":null,""ambiguous"":4,""objects"":3,""invisible"":4,""chaos"":3,""complex"":5}","","","","","","","","","[]"
"","html-button-response","183","614968","0.0-183.0","90602","","","","","","","","","","","","","973","<div class=""text-container""><h3>Click next to see the next neighborhood.</h3></div><br>","0","","","","","","","","",""
"street view slide show","image-button-response","184","615983","0.0-184.0","90602","","","","","","","","","","","","","null","./stim/Biella_4_4_3.jpg","null","","","","","","2","4","4",""
"street view slide show","image-button-response","185","616990","0.0-185.0","90602","","","","","","","","","","","","","null","./stim/Biella_4_4_4.jpg","null","","","","","","2","4","4",""
"street view slide show","image-button-response","186","618000","0.0-186.0","90602","","","","","","","","","","","","","null","./stim/Biella_4_4_2.jpg","null","","","","","","2","4","4",""
"street view slide show","image-button-response","187","619006","0.0-187.0","90602","","","","","","","","","","","","","null","./stim/Biella_4_4_1.jpg","null","","","","","","2","4","4",""
"street view slide show","image-button-response","188","620008","0.0-188.0","90602","","","","","","","","","","","","","null","./stim/Biella_4_4_5.jpg","null","","","","","","2","4","4",""
"sv response","survey","189","630704","0.0-189.0","90602","","","","","","","","","","","","","10686","","{""prompt"":null,""ambiguous"":4,""objects"":2,""invisible"":4,""chaos"":1,""complex"":4}","","","","","","","","","[]"
"","html-button-response","190","632306","0.0-190.0","90602","","","","","","","","","","","","","1602","<div class=""text-container""><h3>Click next to see the next neighborhood.</h3></div><br>","0","","","","","","","","",""
"street view slide show","image-button-response","191","633318","0.0-191.0","90602","","","","","","","","","","","","","null","./stim/Taichung_3_4_3.jpg","null","","","","","","2","4","3",""
"street view slide show","image-button-response","192","634329","0.0-192.0","90602","","","","","","","","","","","","","null","./stim/Taichung_3_4_5.jpg","null","","","","","","2","4","3",""
"street view slide show","image-button-response","193","635337","0.0-193.0","90602","","","","","","","","","","","","","null","./stim/Taichung_3_4_1.jpg","null","","","","","","2","4","3",""
"street view slide show","image-button-response","194","636351","0.0-194.0","90602","","","","","","","","","","","","","null","./stim/Taichung_3_4_2.jpg","null","","","","","","2","4","3",""
"street view slide show","image-button-response","195","637366","0.0-195.0","90602","","","","","","","","","","","","","null","./stim/Taichung_3_4_4.jpg","null","","","","","","2","4","3",""
"sv response","survey","196","650617","0.0-196.0","90602","","","","","","","","","","","","","13243","","{""prompt"":null,""ambiguous"":2,""objects"":2,""invisible"":4,""chaos"":2,""complex"":2}","","","","","","","","","[]"
"","html-button-response","197","651616","0.0-197.0","90602","","","","","","","","","","","","","998","<div class=""text-container""><h3>Click next to see the next neighborhood.</h3></div><br>","0","","","","","","","","",""
"street view slide show","image-button-response","198","652632","0.0-198.0","90602","","","","","","","","","","","","","null","./stim/Columbus_1_4_1.jpg","null","","","","","","2","4","1",""
"street view slide show","image-button-response","199","653646","0.0-199.0","90602","","","","","","","","","","","","","null","./stim/Columbus_1_4_4.jpg","null","","","","","","2","4","1",""
"street view slide show","image-button-response","200","654654","0.0-200.0","90602","","","","","","","","","","","","","null","./stim/Columbus_1_4_3.jpg","null","","","","","","2","4","1",""
"street view slide show","image-button-response","201","655667","0.0-201.0","90602","","","","","","","","","","","","","null","./stim/Columbus_1_4_2.jpg","null","","","","","","2","4","1",""
"street view slide show","image-button-response","202","656671","0.0-202.0","90602","","","","","","","","","","","","","null","./stim/Columbus_1_4_5.jpg","null","","","","","","2","4","1",""
"sv response","survey","203","666741","0.0-203.0","90602","","","","","","","","","","","","","10059","","{""prompt"":null,""ambiguous"":4,""objects"":2,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","[]"
"","html-button-response","204","667771","0.0-204.0","90602","","","","","","","","","","","","","1029","<div class=""text-container""><h3>Click next to see the next neighborhood.</h3></div><br>","0","","","","","","","","",""
"street view slide show","image-button-response","205","668776","0.0-205.0","90602","","","","","","","","","","","","","null","./stim/Taichung_3_5_4.jpg","null","","","","","","2","5","3",""
"street view slide show","image-button-response","206","669783","0.0-206.0","90602","","","","","","","","","","","","","null","./stim/Taichung_3_5_5.jpg","null","","","","","","2","5","3",""
"street view slide show","image-button-response","207","670791","0.0-207.0","90602","","","","","","","","","","","","","null","./stim/Taichung_3_5_1.jpg","null","","","","","","2","5","3",""
"street view slide show","image-button-response","208","671798","0.0-208.0","90602","","","","","","","","","","","","","null","./stim/Taichung_3_5_3.jpg","null","","","","","","2","5","3",""
"street view slide show","image-button-response","209","672806","0.0-209.0","90602","","","","","","","","","","","","","null","./stim/Taichung_3_5_2.jpg","null","","","","","","2","5","3",""
"sv response","survey","210","679372","0.0-210.0","90602","","","","","","","","","","","","","6556","","{""prompt"":null,""ambiguous"":2,""objects"":4,""invisible"":2,""chaos"":3,""complex"":4}","","","","","","","","","[]"
"","html-button-response","211","680543","0.0-211.0","90602","","","","","","","","","","","","","1170","<div class=""text-container""><h3>Click next to see the next neighborhood.</h3></div><br>","0","","","","","","","","",""
"street view slide show","image-button-response","212","681548","0.0-212.0","90602","","","","","","","","","","","","","null","./stim/Biella_4_5_3.jpg","null","","","","","","2","5","4",""
"street view slide show","image-button-response","213","682554","0.0-213.0","90602","","","","","","","","","","","","","null","./stim/Biella_4_5_1.jpg","null","","","","","","2","5","4",""
"street view slide show","image-button-response","214","683563","0.0-214.0","90602","","","","","","","","","","","","","null","./stim/Biella_4_5_4.jpg","null","","","","","","2","5","4",""
"street view slide show","image-button-response","215","684576","0.0-215.0","90602","","","","","","","","","","","","","null","./stim/Biella_4_5_5.jpg","null","","","","","","2","5","4",""
"street view slide show","image-button-response","216","685577","0.0-216.0","90602","","","","","","","","","","","","","null","./stim/Biella_4_5_2.jpg","null","","","","","","2","5","4",""
"sv response","survey","217","692395","0.0-217.0","90602","","","","","","","","","","","","","6808","","{""prompt"":null,""ambiguous"":4,""objects"":2,""invisible"":3,""chaos"":4,""complex"":2}","","","","","","","","","[]"
"","html-button-response","218","693797","0.0-218.0","90602","","","","","","","","","","","","","1402","<div class=""text-container""><h3>Click next to see the next neighborhood.</h3></div><br>","0","","","","","","","","",""
"street view slide show","image-button-response","219","694798","0.0-219.0","90602","","","","","","","","","","","","","null","./stim/Kiryu_2_5_5.jpg","null","","","","","","2","5","2",""
"street view slide show","image-button-response","220","695815","0.0-220.0","90602","","","","","","","","","","","","","null","./stim/Kiryu_2_5_4.jpg","null","","","","","","2","5","2",""
"street view slide show","image-button-response","221","696828","0.0-221.0","90602","","","","","","","","","","","","","null","./stim/Kiryu_2_5_1.jpg","null","","","","","","2","5","2",""
"street view slide show","image-button-response","222","697833","0.0-222.0","90602","","","","","","","","","","","","","null","./stim/Kiryu_2_5_2.jpg","null","","","","","","2","5","2",""
"street view slide show","image-button-response","223","698842","0.0-223.0","90602","","","","","","","","","","","","","null","./stim/Kiryu_2_5_3.jpg","null","","","","","","2","5","2",""
"sv response","survey","224","706937","0.0-224.0","90602","","","","","","","","","","","","","8086","","{""prompt"":null,""ambiguous"":3,""objects"":3,""invisible"":4,""chaos"":5,""complex"":3}","","","","","","","","","[]"
"","html-button-response","225","707920","0.0-225.0","90602","","","","","","","","","","","","","982","<div class=""text-container""><h3>Click next to see the next neighborhood.</h3></div><br>","0","","","","","","","","",""
"street view slide show","image-button-response","226","708921","0.0-226.0","90602","","","","","","","","","","","","","null","./stim/Columbus_1_5_3.jpg","null","","","","","","2","5","1",""
"street view slide show","image-button-response","227","709931","0.0-227.0","90602","","","","","","","","","","","","","null","./stim/Columbus_1_5_2.jpg","null","","","","","","2","5","1",""
"street view slide show","image-button-response","228","710939","0.0-228.0","90602","","","","","","","","","","","","","null","./stim/Columbus_1_5_5.jpg","null","","","","","","2","5","1",""
"street view slide show","image-button-response","229","711950","0.0-229.0","90602","","","","","","","","","","","","","null","./stim/Columbus_1_5_4.jpg","null","","","","","","2","5","1",""
"street view slide show","image-button-response","230","712959","0.0-230.0","90602","","","","","","","","","","","","","null","./stim/Columbus_1_5_1.jpg","null","","","","","","2","5","1",""
"sv response","survey","231","723962","0.0-231.0","90602","","","","","","","","","","","","","10994","","{""prompt"":null,""ambiguous"":3,""objects"":5,""invisible"":4,""chaos"":2,""complex"":3}","","","","","","","","","[]"
"","html-button-response","232","724996","0.0-232.0","90602","","","","","","","","","","","","","1032","<div class=""text-container""><h3>Click next to see the next neighborhood.</h3></div><br>","0","","","","","","","","",""
"street view slide show","image-button-response","233","726002","0.0-233.0","90602","","","","","","","","","","","","","null","./stim/Columbus_1_2_3.jpg","null","","","","","","2","2","1",""
"street view slide show","image-button-response","234","727007","0.0-234.0","90602","","","","","","","","","","","","","null","./stim/Columbus_1_2_5.jpg","null","","","","","","2","2","1",""
"street view slide show","image-button-response","235","728019","0.0-235.0","90602","","","","","","","","","","","","","null","./stim/Columbus_1_2_4.jpg","null","","","","","","2","2","1",""
"street view slide show","image-button-response","236","729029","0.0-236.0","90602","","","","","","","","","","","","","null","./stim/Columbus_1_2_1.jpg","null","","","","","","2","2","1",""
"street view slide show","image-button-response","237","730043","0.0-237.0","90602","","","","","","","","","","","","","null","./stim/Columbus_1_2_2.jpg","null","","","","","","2","2","1",""
"sv response","survey","238","744264","0.0-238.0","90602","","","","","","","","","","","","","14214","","{""prompt"":null,""ambiguous"":2,""objects"":1,""invisible"":2,""chaos"":3,""complex"":1}","","","","","","","","","[]"
"","html-button-response","239","745255","0.0-239.0","90602","","","","","","","","","","","","","990","<div class=""text-container""><h3>Click next to see the next neighborhood.</h3></div><br>","0","","","","","","","","",""
"street view slide show","image-button-response","240","746259","0.0-240.0","90602","","","","","","","","","","","","","null","./stim/Biella_4_2_1.jpg","null","","","","","","2","2","4",""
"street view slide show","image-button-response","241","747272","0.0-241.0","90602","","","","","","","","","","","","","null","./stim/Biella_4_2_2.jpg","null","","","","","","2","2","4",""
"street view slide show","image-button-response","242","748279","0.0-242.0","90602","","","","","","","","","","","","","null","./stim/Biella_4_2_5.jpg","null","","","","","","2","2","4",""
"street view slide show","image-button-response","243","749290","0.0-243.0","90602","","","","","","","","","","","","","null","./stim/Biella_4_2_4.jpg","null","","","","","","2","2","4",""
"street view slide show","image-button-response","244","750301","0.0-244.0","90602","","","","","","","","","","","","","null","./stim/Biella_4_2_3.jpg","null","","","","","","2","2","4",""
"sv response","survey","245","759678","0.0-245.0","90602","","","","","","","","","","","","","9364","","{""prompt"":null,""ambiguous"":5,""objects"":3,""invisible"":4,""chaos"":3,""complex"":3}","","","","","","","","","[]"
"","html-button-response","246","760595","0.0-246.0","90602","","","","","","","","","","","","","917","<div class=""text-container""><h3>Click next to see the next neighborhood.</h3></div><br>","0","","","","","","","","",""
"street view slide show","image-button-response","247","761609","0.0-247.0","90602","","","","","","","","","","","","","null","./stim/Kiryu_2_2_2.jpg","null","","","","","","2","2","2",""
"street view slide show","image-button-response","248","762615","0.0-248.0","90602","","","","","","","","","","","","","null","./stim/Kiryu_2_2_4.jpg","null","","","","","","2","2","2",""
"street view slide show","image-button-response","249","763622","0.0-249.0","90602","","","","","","","","","","","","","null","./stim/Kiryu_2_2_1.jpg","null","","","","","","2","2","2",""
"street view slide show","image-button-response","250","764632","0.0-250.0","90602","","","","","","","","","","","","","null","./stim/Kiryu_2_2_5.jpg","null","","","","","","2","2","2",""
"street view slide show","image-button-response","251","765645","0.0-251.0","90602","","","","","","","","","","","","","null","./stim/Kiryu_2_2_3.jpg","null","","","","","","2","2","2",""
"sv response","survey","252","776848","0.0-252.0","90602","","","","","","","","","","","","","11192","","{""prompt"":null,""ambiguous"":4,""objects"":2,""invisible"":3,""chaos"":4,""complex"":4}","","","","","","","","","[]"
"","html-button-response","253","778252","0.0-253.0","90602","","","","","","","","","","","","","1403","<div class=""text-container""><h3>Click next to see the next neighborhood.</h3></div><br>","0","","","","","","","","",""
"street view slide show","image-button-response","254","779267","0.0-254.0","90602","","","","","","","","","","","","","null","./stim/Taichung_3_2_1.jpg","null","","","","","","2","2","3",""
"street view slide show","image-button-response","255","780277","0.0-255.0","90602","","","","","","","","","","","","","null","./stim/Taichung_3_2_2.jpg","null","","","","","","2","2","3",""
"street view slide show","image-button-response","256","781285","0.0-256.0","90602","","","","","","","","","","","","","null","./stim/Taichung_3_2_3.jpg","null","","","","","","2","2","3",""
"street view slide show","image-button-response","257","782288","0.0-257.0","90602","","","","","","","","","","","","","null","./stim/Taichung_3_2_4.jpg","null","","","","","","2","2","3",""
"street view slide show","image-button-response","258","783302","0.0-258.0","90602","","","","","","","","","","","","","null","./stim/Taichung_3_2_5.jpg","null","","","","","","2","2","3",""
"sv response","survey","259","792815","0.0-259.0","90602","","","","","","","","","","","","","9504","","{""prompt"":null,""ambiguous"":5,""objects"":4,""invisible"":4,""chaos"":5,""complex"":5}","","","","","","","","","[]"
"","html-button-response","260","794163","0.0-260.0","90602","","","","","","","","","","","","","1348","<div class=""text-container""><h3>Click next to see the next neighborhood.</h3></div><br>","0","","","","","","","","",""
"street view slide show","image-button-response","261","795180","0.0-261.0","90602","","","","","","","","","","","","","null","./stim/Biella_4_3_5.jpg","null","","","","","","2","3","4",""
"street view slide show","image-button-response","262","796191","0.0-262.0","90602","","","","","","","","","","","","","null","./stim/Biella_4_3_2.jpg","null","","","","","","2","3","4",""
"street view slide show","image-button-response","263","797199","0.0-263.0","90602","","","","","","","","","","","","","null","./stim/Biella_4_3_4.jpg","null","","","","","","2","3","4",""
"street view slide show","image-button-response","264","798209","0.0-264.0","90602","","","","","","","","","","","","","null","./stim/Biella_4_3_3.jpg","null","","","","","","2","3","4",""
"street view slide show","image-button-response","265","799219","0.0-265.0","90602","","","","","","","","","","","","","null","./stim/Biella_4_3_1.jpg","null","","","","","","2","3","4",""
"sv response","survey","266","808736","0.0-266.0","90602","","","","","","","","","","","","","9507","","{""prompt"":null,""ambiguous"":4,""objects"":2,""invisible"":3,""chaos"":5,""complex"":3}","","","","","","","","","[]"
"","html-button-response","267","809547","0.0-267.0","90602","","","","","","","","","","","","","811","<div class=""text-container""><h3>Click next to see the next neighborhood.</h3></div><br>","0","","","","","","","","",""
"street view slide show","image-button-response","268","810558","0.0-268.0","90602","","","","","","","","","","","","","null","./stim/Columbus_1_3_2.jpg","null","","","","","","2","3","1",""
"street view slide show","image-button-response","269","811571","0.0-269.0","90602","","","","","","","","","","","","","null","./stim/Columbus_1_3_4.jpg","null","","","","","","2","3","1",""
"street view slide show","image-button-response","270","812578","0.0-270.0","90602","","","","","","","","","","","","","null","./stim/Columbus_1_3_1.jpg","null","","","","","","2","3","1",""
"street view slide show","image-button-response","271","813589","0.0-271.0","90602","","","","","","","","","","","","","null","./stim/Columbus_1_3_5.jpg","null","","","","","","2","3","1",""
"street view slide show","image-button-response","272","814600","0.0-272.0","90602","","","","","","","","","","","","","null","./stim/Columbus_1_3_3.jpg","null","","","","","","2","3","1",""
"sv response","survey","273","824112","0.0-273.0","90602","","","","","","","","","","","","","9503","","{""prompt"":null,""ambiguous"":4,""objects"":4,""invisible"":3,""chaos"":2,""complex"":3}","","","","","","","","","[]"
"","html-button-response","274","824945","0.0-274.0","90602","","","","","","","","","","","","","832","<div class=""text-container""><h3>Click next to see the next neighborhood.</h3></div><br>","0","","","","","","","","",""
"street view slide show","image-button-response","275","825948","0.0-275.0","90602","","","","","","","","","","","","","null","./stim/Taichung_3_3_5.jpg","null","","","","","","2","3","3",""
"street view slide show","image-button-response","276","826958","0.0-276.0","90602","","","","","","","","","","","","","null","./stim/Taichung_3_3_2.jpg","null","","","","","","2","3","3",""
"street view slide show","image-button-response","277","827966","0.0-277.0","90602","","","","","","","","","","","","","null","./stim/Taichung_3_3_1.jpg","null","","","","","","2","3","3",""
"street view slide show","image-button-response","278","828975","0.0-278.0","90602","","","","","","","","","","","","","null","./stim/Taichung_3_3_4.jpg","null","","","","","","2","3","3",""
"street view slide show","image-button-response","279","829982","0.0-279.0","90602","","","","","","","","","","","","","null","./stim/Taichung_3_3_3.jpg","null","","","","","","2","3","3",""
"sv response","survey","280","840177","0.0-280.0","90602","","","","","","","","","","","","","10185","","{""prompt"":null,""ambiguous"":4,""objects"":2,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","[]"
"","html-button-response","281","841109","0.0-281.0","90602","","","","","","","","","","","","","931","<div class=""text-container""><h3>Click next to see the next neighborhood.</h3></div><br>","0","","","","","","","","",""
"street view slide show","image-button-response","282","842120","0.0-282.0","90602","","","","","","","","","","","","","null","./stim/Kiryu_2_3_2.jpg","null","","","","","","2","3","2",""
"street view slide show","image-button-response","283","843128","0.0-283.0","90602","","","","","","","","","","","","","null","./stim/Kiryu_2_3_5.jpg","null","","","","","","2","3","2",""
"street view slide show","image-button-response","284","844135","0.0-284.0","90602","","","","","","","","","","","","","null","./stim/Kiryu_2_3_3.jpg","null","","","","","","2","3","2",""
"street view slide show","image-button-response","285","845142","0.0-285.0","90602","","","","","","","","","","","","","null","./stim/Kiryu_2_3_1.jpg","null","","","","","","2","3","2",""
"street view slide show","image-button-response","286","846151","0.0-286.0","90602","","","","","","","","","","","","","null","./stim/Kiryu_2_3_4.jpg","null","","","","","","2","3","2",""
"sv response","survey","287","853348","0.0-287.0","90602","","","","","","","","","","","","","7189","","{""prompt"":null,""ambiguous"":4,""objects"":2,""invisible"":2,""chaos"":3,""complex"":3}","","","","","","","","","[]"
"","html-button-response","288","854136","0.0-288.0","90602","","","","","","","","","","","","","788","<div class=""text-container""><h3>Click next to see the next neighborhood.</h3></div><br>","0","","","","","","","","",""
"street view slide show","image-button-response","289","855140","0.0-289.0","90602","","","","","","","","","","","","","null","./stim/Taichung_3_1_1.jpg","null","","","","","","2","1","3",""
"street view slide show","image-button-response","290","856146","0.0-290.0","90602","","","","","","","","","","","","","null","./stim/Taichung_3_1_3.jpg","null","","","","","","2","1","3",""
"street view slide show","image-button-response","291","857157","0.0-291.0","90602","","","","","","","","","","","","","null","./stim/Taichung_3_1_4.jpg","null","","","","","","2","1","3",""
"street view slide show","image-button-response","292","858168","0.0-292.0","90602","","","","","","","","","","","","","null","./stim/Taichung_3_1_2.jpg","null","","","","","","2","1","3",""
"street view slide show","image-button-response","293","859186","0.0-293.0","90602","","","","","","","","","","","","","null","./stim/Taichung_3_1_5.jpg","null","","","","","","2","1","3",""
"sv response","survey","294","868489","0.0-294.0","90602","","","","","","","","","","","","","9292","","{""prompt"":null,""ambiguous"":4,""objects"":5,""invisible"":4,""chaos"":4,""complex"":2}","","","","","","","","","[]"
"","html-button-response","295","869991","0.0-295.0","90602","","","","","","","","","","","","","1502","<div class=""text-container""><h3>Click next to see the next neighborhood.</h3></div><br>","0","","","","","","","","",""
"street view slide show","image-button-response","296","870993","0.0-296.0","90602","","","","","","","","","","","","","null","./stim/Kiryu_2_1_4.jpg","null","","","","","","2","1","2",""
"street view slide show","image-button-response","297","872005","0.0-297.0","90602","","","","","","","","","","","","","null","./stim/Kiryu_2_1_3.jpg","null","","","","","","2","1","2",""
"street view slide show","image-button-response","298","873011","0.0-298.0","90602","","","","","","","","","","","","","null","./stim/Kiryu_2_1_2.jpg","null","","","","","","2","1","2",""
"street view slide show","image-button-response","299","874014","0.0-299.0","90602","","","","","","","","","","","","","null","./stim/Kiryu_2_1_5.jpg","null","","","","","","2","1","2",""
"street view slide show","image-button-response","300","875021","0.0-300.0","90602","","","","","","","","","","","","","null","./stim/Kiryu_2_1_1.jpg","null","","","","","","2","1","2",""
"sv response","survey","301","885889","0.0-301.0","90602","","","","","","","","","","","","","10858","","{""prompt"":null,""ambiguous"":2,""objects"":2,""invisible"":2,""chaos"":3,""complex"":2}","","","","","","","","","[]"
"","html-button-response","302","886950","0.0-302.0","90602","","","","","","","","","","","","","1060","<div class=""text-container""><h3>Click next to see the next neighborhood.</h3></div><br>","0","","","","","","","","",""
"street view slide show","image-button-response","303","887957","0.0-303.0","90602","","","","","","","","","","","","","null","./stim/Biella_4_1_4.jpg","null","","","","","","2","1","4",""
"street view slide show","image-button-response","304","888964","0.0-304.0","90602","","","","","","","","","","","","","null","./stim/Biella_4_1_5.jpg","null","","","","","","2","1","4",""
"street view slide show","image-button-response","305","889969","0.0-305.0","90602","","","","","","","","","","","","","null","./stim/Biella_4_1_3.jpg","null","","","","","","2","1","4",""
"street view slide show","image-button-response","306","890976","0.0-306.0","90602","","","","","","","","","","","","","null","./stim/Biella_4_1_2.jpg","null","","","","","","2","1","4",""
"street view slide show","image-button-response","307","891984","0.0-307.0","90602","","","","","","","","","","","","","null","./stim/Biella_4_1_1.jpg","null","","","","","","2","1","4",""
"sv response","survey","308","898318","0.0-308.0","90602","","","","","","","","","","","","","6323","","{""prompt"":null,""ambiguous"":4,""objects"":3,""invisible"":2,""chaos"":4,""complex"":3}","","","","","","","","","[]"
"","html-button-response","309","898934","0.0-309.0","90602","","","","","","","","","","","","","615","<div class=""text-container""><h3>Click next to see the next neighborhood.</h3></div><br>","0","","","","","","","","",""
"street view slide show","image-button-response","310","899951","0.0-310.0","90602","","","","","","","","","","","","","null","./stim/Columbus_1_1_2.jpg","null","","","","","","2","1","1",""
"street view slide show","image-button-response","311","900964","0.0-311.0","90602","","","","","","","","","","","","","null","./stim/Columbus_1_1_5.jpg","null","","","","","","2","1","1",""
