"","path","subject_id","task","trial_type","trial_index","time_elapsed","internal_node_id","study_id","session_id","group","rt","stimulus","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","success","timeout","failed_images","failed_audio","failed_video","accuracy","size","culture","loct","number","document.id","ambiguous","objects","invisible","chaos","complex","passedChecks","zipcode","age","sex","gender","gender-self-describe","ethnicity","ethnicity-self-describe","outsideUS","outsideUS_years","surveyComments"
"489","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",16,219587,"0.0-2.0-14.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"6375","Kanagawa_large_sch_3_2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",1,"pos",3,9,2,2,2,2,2,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"490","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",17,229585,"0.0-2.0-15.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"9971","Okinawa_large_pos_4_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",1,"sch",4,10,3,3,2,3,3,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"491","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",18,240296,"0.0-2.0-16.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"10688","Hokkaido_middle_sch_3_3.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",1,"sch",3,11,2,3,3,3,3,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"492","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",19,252446,"0.0-2.0-17.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"12133","Kanagawa_middle_sch_3_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",1,"sch",3,12,4,4,2,3,3,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"493","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",20,259788,"0.0-2.0-18.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"7318","Kanagawa_small_pos_2_1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",1,"sch",2,13,4,3,2,4,3,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"494","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",21,270936,"0.0-2.0-19.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"11129","Okinawa_large_sch_9_3.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",1,"sch",9,14,2,3,2,3,3,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"495","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",22,280820,"0.0-2.0-20.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"9858","Toyama_small_sch_2_2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",2,"pos",2,15,1,2,2,2,2,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"496","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",23,291476,"0.0-2.0-21.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"10634","Toyama_middle_pos_4_3.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",2,"sch",4,16,1,2,2,2,2,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"497","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",24,303308,"0.0-2.0-22.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"11793","Niigata_middle_pos_8_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",2,"pos",8,17,2,3,2,3,3,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"498","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",25,312544,"0.0-2.0-23.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"9212","Toyama_large_sch_1_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",2,"sch",1,18,3,3,2,3,3,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"499","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",26,320669,"0.0-2.0-24.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"8098","Toyama_large_sch_12_1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",2,"pos",12,19,2,2,2,2,2,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"500","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",27,331749,"0.0-2.0-25.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"11060","Toyama_large_pos_3_1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",2,"pos",3,20,2,1,1,1,1,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"501","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",28,338300,"0.0-2.0-26.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"6514","Akita_large_pos_6_2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",2,"sch",6,21,3,2,3,2,3,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"502","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",29,345729,"0.0-2.0-27.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"7406","Toyama_small_pos_4_1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",2,"sch",4,22,2,2,2,2,2,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"503","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",30,354455,"0.0-2.0-28.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"8706","Hokkaido_large_pos_12_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",1,"sch",12,23,1,2,2,2,1,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"504","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",31,363793,"0.0-2.0-29.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"9319","Kanagawa_large_sch_6_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",1,"pos",6,24,1,1,1,1,1,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"505","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",33,380265,"0.0-2.0-31.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"12118","Tokyo_large_pos_6_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",1,"pos",6,25,1,1,1,1,1,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"506","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",34,387231,"0.0-2.0-32.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"6945","Ishikawa_large_sch_5_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",2,"sch",5,26,1,1,1,1,1,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"507","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",35,402409,"0.0-2.0-33.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"15157","Toyama_middle_pos_2_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",2,"pos",2,27,2,2,2,3,2,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"508","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",36,408836,"0.0-2.0-34.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"6402","Niigata_large_pos_8_2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",2,"pos",8,28,2,2,2,2,2,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"509","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",37,415534,"0.0-2.0-35.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"6677","Okinawa_middle_sch_2_2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",1,"sch",2,29,2,2,2,1,2,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"510","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",38,423599,"0.0-2.0-36.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"8045","Tokyo_small_sch_3_3.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",1,"sch",3,30,3,3,2,3,3,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"511","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",40,438045,"0.0-2.0-38.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"10101","Toyama_middle_pos_7_1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",2,"sch",7,31,2,2,2,2,2,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"512","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",41,444712,"0.0-2.0-39.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"6641","Kanagawa_small_pos_3_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",1,"sch",3,32,2,2,2,2,2,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"513","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",42,453311,"0.0-2.0-40.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"8580","Niigata_large_pos_6_1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",2,"sch",6,33,3,3,2,3,3,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"514","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",43,461669,"0.0-2.0-41.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"8340","Niigata_middle_sch_5_2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",2,"pos",5,34,2,2,2,2,2,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"515","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",44,470803,"0.0-2.0-42.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"9117","Toyama_large_sch_5_1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",2,"sch",5,35,2,2,2,3,2,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"516","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",45,479698,"0.0-2.0-43.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"8870","Akita_large_pos_8_1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",2,"pos",8,36,2,3,2,3,2,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"517","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",46,488394,"0.0-2.0-44.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"8675","Okinawa_large_sch_1_3.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",1,"pos",1,37,2,3,2,2,2,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"518","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",47,497257,"0.0-2.0-45.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"8846","Hokkaido_large_sch_6_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",1,"pos",6,38,3,3,2,3,3,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"519","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",48,505557,"0.0-2.0-46.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"8282","Kanagawa_large_sch_7_3.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",1,"pos",7,39,3,2,2,2,2,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"520","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",49,513287,"0.0-2.0-47.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"7705","Ishikawa_large_sch_1_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",2,"sch",1,40,2,3,2,3,3,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"521","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",50,521001,"0.0-2.0-48.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"7693","Okinawa_large_sch_8_2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",1,"sch",8,41,3,3,3,3,3,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"522","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",51,528913,"0.0-2.0-49.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"7895","Toyama_small_sch_4_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",2,"sch",4,42,3,2,2,2,1,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"523","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",52,538995,"0.0-2.0-50.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"10066","Hokkaido_small_sch_4_1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",1,"pos",4,43,3,2,3,2,2,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"524","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",53,546193,"0.0-2.0-51.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"7173","Niigata_large_sch_8_3.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",2,"sch",8,44,2,2,2,2,2,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"525","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",54,553139,"0.0-2.0-52.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"6925","Hokkaido_middle_sch_5_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",1,"pos",5,45,2,2,2,2,2,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"526","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",55,560387,"0.0-2.0-53.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"7231","Kanagawa_large_pos_5_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",1,"sch",5,46,3,3,2,3,3,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"527","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",56,567600,"0.0-2.0-54.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"7195","Niigata_large_sch_4_1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",2,"sch",4,47,2,2,2,2,2,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"528","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5a8e6117b093f80001a83119_s-65565bfe368221d4a7f95876_SESSION_2023-11-16_13h25.22.554.csv","5a8e6117b093f80001a83119","svTrial","survey",57,575333,"0.0-2.0-55.0","65553732575bb29198a888d7","65565bfe368221d4a7f95876",2,"7717","Okinawa_large_sch_3_3.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",1,"pos",3,48,2,3,2,2,2,1,"07030","33","male","man","","caucasian","","Yes","5","No"
"529","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5b72d3f8afce7600019fe275_s-65565c0b7333f0fe459d1f5d_SESSION_2023-11-16_13h33.12.282.csv","5b72d3f8afce7600019fe275","svTrial","survey",8,60485,"0.0-2.0-6.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"21794","Akita_small_sch_1_2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","middle",2,"sch",1,1,4,3,3,3,3,1,"18252","32","male","man","","african","","No","",""
"530","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5b72d3f8afce7600019fe275_s-65565c0b7333f0fe459d1f5d_SESSION_2023-11-16_13h33.12.282.csv","5b72d3f8afce7600019fe275","svTrial","survey",9,77137,"0.0-2.0-7.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"16639","Toyama_large_pos_12_1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","large",2,"sch",12,2,1,4,2,1,1,1,"18252","32","male","man","","african","","No","",""
"531","/Users/npcamp/GitHub/perceptual-affordance-Lee_Thesis/data/perceptual-affordance-Lee_Thesis_c-undefined_p-5b72d3f8afce7600019fe275_s-65565c0b7333f0fe459d1f5d_SESSION_2023-11-16_13h33.12.282.csv","5b72d3f8afce7600019fe275","svTrial","survey",10,152791,"0.0-2.0-8.0","65553732575bb29198a888d7","65565c0b7333f0fe459d1f5d",3,"75643","Hokkaido_large_sch_3_0.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[]","small",1,"sch",3,3,4,2,4,3,3,1,"18252","32","male","man","","african","","No","",""
